,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YDR237W_mRNA,34.35,72.41,38.25,42.61,46.66,46.71,47.84,44.84,43.26,37.06,70.37,20.33,55.81,61.93,110.38,56.33,102.37,69.99,56.87,12.56,57.29,99.08,60.65,48.45,0,154.09,347.68,0,19.56
YJL063C_mRNA,15.16,96.87,24.11,44.43,56.65,39.77,26.97,47.82,44.86,28.53,85.59,28.47,87.28,37.59,75.88,58.12,106.73,13.4,24.13,60.98,52.16,93.73,72.4,57.94,0,0,0,160.61,0
YGR220C_mRNA,46.83,49.52,64.19,62.45,62.04,70.28,81.54,47.92,67.59,65.32,60.79,36.24,21.81,34.18,85.33,122.88,42.87,95.2,119.9,205.45,73.23,60.23,341.19,273.04,0,157.58,0,0,0
YNR036C_mRNA,23.1,53.96,53.05,113.41,90.61,130.53,71.09,75.08,81.67,46.8,103.5,26.02,103.98,32.72,214.57,62.5,171.25,27.09,20.91,0,52.97,184.58,153.75,193.35,354.9,23.75,0,0,692.4
YPL013C_mRNA,0,101.83,29.3,36.69,25.56,112.62,17.02,35,25.13,25.2,59.53,18.69,64.08,17.62,48.21,0,41.97,29.15,28.13,25.01,42.79,44.23,0,0,0,0,0,0,0
YMR188C_mRNA,7.61,17.67,11.65,48.28,14.21,28.5,15.61,22.14,15.37,14.31,94.9,7.62,34.05,10.77,46.84,10.29,81.57,0,3.46,15.29,4.36,67.16,0,0,0,0,0,0,0
YNL306W_mRNA,37.88,33.09,42.39,32.46,26.54,21.35,55.71,51.46,43.74,30.16,84.62,33.2,78.95,38.01,21.93,76.87,73.2,55.67,64.46,95.21,43.44,83.84,0,0,0,0,81.48,66.87,29.8
YDR337W_mRNA,22.77,8.82,24.14,22.24,26.94,22.75,22.84,20.62,29.58,21.97,49.6,24.7,77.67,17.92,40.9,10.27,25.44,40.23,31.06,0,34.81,33.51,86.97,69.6,0,0,0,0,0
YGR165W_mRNA,15.18,119.67,20.03,73.98,15.88,45.41,20.77,33.59,20.16,18.46,79.21,12.16,58.14,10.04,32.66,8.22,73.12,32.24,47.01,97.68,3.48,16.05,0,9.3,46.66,0,0,10.72,0
YBR251W_mRNA,10.44,8.07,29.5,23.76,23.39,88.55,17.13,27.68,33.14,32.22,45.43,22.64,35.56,29.57,26.76,47.06,69.89,24.6,37.98,83.93,23.93,67.52,0,0,0,14.31,0,0,174.51
YMR158W_mRNA,6.26,0,23.6,73.9,37.43,66.15,23.99,30.38,30.73,19.94,52.45,12.54,112.92,17.74,19.42,45.18,131.03,36.68,28.32,0,7.18,100.22,0,0,0,0,0,22.11,0
YBR146W_mRNA,6.71,116.82,19.77,101.49,23.83,130.63,32.14,48.2,23.25,30.12,91.62,16.81,64.32,42.79,87.75,15.14,87.64,47.49,36.66,0,3.85,59.2,0,0,0,0,0,11.85,0
YIR021W_mRNA,38.14,0,29.52,10.61,49.87,12.21,31.3,27.49,27.52,37.85,22.59,25.92,27.79,34.73,8.36,14.74,16.39,32.16,29.8,21.91,37.49,0,0,0,0,0,0,0,136.38
YOR334W_mRNA,2.2,10.16,6.21,2.13,0.82,13.1,4.81,7.67,4.44,8.26,12.99,8.8,8.39,6.22,3.37,1.98,4.4,12.98,14.02,17.66,5.04,0,0,0,0,0,0,0,0
YJL133W_mRNA,27.56,92.29,30.3,44.77,28.6,27.48,22.62,27.93,30.93,25.7,36.31,36.8,50.81,23.13,47.05,24.86,63.5,43.35,47.41,61.57,31.6,97.14,0,0,0,12.59,0,64.86,0
YKR052C_mRNA,13.54,25.09,24.88,10.55,26.31,12.14,25.19,16.82,17.98,26.65,28.87,16.27,17.27,16.62,8.31,7.33,9.05,0.63,3.79,10.89,12.42,4.77,0,8.3,41.61,0,0,0,0
YOR370C_mRNA,107.89,208.39,102.09,144.29,105.73,134.44,84.69,88.21,90.37,86.02,175.57,114.26,143.99,86.03,143.54,78.17,103.75,85.79,84,78.24,73.02,77.66,27.14,54.3,163.07,130.93,15.09,106.16,0
YKL009W_mRNA,104.72,272.78,80.92,335.83,129.89,333.11,111.16,140.63,87.06,100.64,373.74,73.42,241.38,92.96,213.08,98.23,292.35,152.84,167.45,218.98,124.89,266.61,0,0,0,51.68,287.87,340.15,0
YOR066W_mRNA,6.95,32.11,9.41,60.74,7.79,77.68,10.93,10.79,7.02,11.57,71.85,8.7,44.2,10.67,42.56,12.54,27.79,0,0,0,5.98,33.56,12.28,9.5,0,0,0,30.67,21.69
YKR077W_mRNA,32.69,69.41,30.8,61.01,32.57,69.21,31.3,34.89,30.67,28.39,80.69,28.65,93.81,18.01,66.92,19.66,78.29,41.81,42.21,43.82,43.74,153.5,0,0,0,0,0,0,170.48
YOR188W_mRNA,11.92,18.32,9.83,44.29,15.22,26.59,16.85,11.95,11.76,11.22,23.43,11.44,31.52,12.67,28.84,11.65,25.11,9.42,11.81,19.98,18.23,38.3,0,0,0,8.17,0,10.52,92.81
YGR014W_mRNA,23.56,56.29,24.66,60.01,26.4,55.77,31.27,33.01,26.44,32.83,57.59,27.09,44.28,30.49,47.97,92.07,43.51,68.26,67.86,66.66,11,48.91,20.12,21.47,26.81,7.18,0,3.08,70.61
YNL293W_mRNA,12.62,20.83,8.49,15.76,8.76,18.81,9.37,7.7,6.77,10.44,6.39,7.22,6.88,3.41,30.37,4.88,13.22,4.27,3.29,0,16.54,44.33,0,0,0,96.39,0,0,0
YOL112W_mRNA,10.69,9.89,14.61,18.71,6.39,22.33,18.14,15.77,14.2,14.24,43,26.77,29.95,19.19,49.17,11.57,12.84,22.78,19.52,8.6,7.36,7.52,0,0,0,0,0,0,200.42
YML128C_mRNA,8.05,18.61,6.64,25.43,12.78,39.03,19.83,29.3,23.82,12.82,47.6,11.09,28.18,11.41,9.25,38.13,17.45,26.18,31.23,48.57,18.47,7.07,61.75,49.41,0,0,0,0,0
YDR205W_mRNA,36.07,0,27.97,7.29,31.45,2.24,21.79,28,23.43,32.2,10.65,26.34,7.64,28.39,4.6,12.2,13.01,3.56,9.61,30.22,34.47,18.46,0,0,0,98.89,0,26.53,0
YLR219W_mRNA,7.48,34.52,10.22,36.28,8.94,42.32,15.14,12.19,9.5,10.39,31.79,5.24,41.82,7.06,45.76,4.05,55.78,5.31,5.47,6.01,8.57,39.37,34.44,27.56,0,0,0,52.8,0
YOR354C_mRNA,14.81,41.82,17.84,38.35,17.22,14.71,19.37,20.76,18.06,11.91,38.89,10.72,46.05,21.76,40.31,29.69,23.03,66.23,52.63,6.62,18.88,28.9,0,0,0,0,98.29,0,0
YHR039C_mRNA,120.15,80.94,115.18,69.67,108.48,72.11,97.25,114.64,108.38,117.39,80.83,119.5,57.29,111.89,30.65,117.4,61.16,140.2,123.47,67.11,126.3,29.3,198.5,163.98,25.64,144.12,0,111.94,0
YPL104W_mRNA,10.23,27.56,22.49,28.14,21.66,15.24,21.46,17.53,19.68,15.3,12.08,19.63,19.51,14.49,10.44,12.3,14.77,8.07,6.23,0,33.23,2.99,13.08,10.47,0,0,0,6.02,0
YOL033W_mRNA,4.15,4.8,5.86,10.08,5.42,15.47,11.35,11.67,5.39,7.8,22.07,6.23,10.56,6.85,6.36,18.7,15.22,7.36,5.68,0,2.38,0,0,0,0,0,17.71,0,0
YPR047W_mRNA,13.2,101.75,24.87,44.91,28.76,52.51,24.07,22.62,22.22,34.38,41.63,18.72,33.61,19.73,67.43,11.9,51.38,31.2,24.08,0,15.13,65.74,0,6.75,33.8,99.5,0,0,0
YNL053W_mRNA,6.47,29.94,16.77,25.17,23.38,16.1,24.2,20.52,19.93,19.99,22.97,15.13,19.23,20.38,23.15,19.46,14.4,12.75,9.84,0,19.79,26.55,0,0,0,0,0,0,0
YHR120W_mRNA,17.3,11.4,18.63,9.58,18,14.71,13.52,15.58,6.78,21.1,7.29,18.56,6.28,10.5,1.89,6.69,8.22,7.32,5.65,0,17,10.83,27.76,22.53,0,0,0,0,0
YOL090W_mRNA,39.04,84.43,42.54,76.91,31.91,49.02,32.05,29.12,39.09,39.56,67.66,36.66,91.43,31.69,59.69,22.01,47.91,28.9,24.55,9.81,67.16,49.21,79.67,63.76,0,80.28,0,30.16,53.23
YCR092C_mRNA,8.81,5.08,8.56,10.67,13.99,6.55,9.04,11.11,9.22,10.84,10.39,8.82,8.39,15.6,10.1,13.9,9.52,6.52,6.04,4.43,6.31,3.86,8.46,6.77,0,0,0,46.65,0
YFL003C_mRNA,0,0,0.3,0,0.47,3.76,0.35,0.73,0,0.37,0,0.63,1.6,0.6,0,0,0,4.48,3.46,0,2.89,0,0,0,0,0,0,0,0
YDL154W_mRNA,0,0,1.45,0,0,0,1.01,0.72,0,0.71,1.45,1.23,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR097C_mRNA,32.01,21.08,25.86,27.47,28.36,17.68,22.27,21.65,25.87,28.06,34.5,21.53,37.14,23.32,46.11,14.02,42.58,5.42,14.23,44.14,33.56,33.65,32.51,25.86,0,75.23,0,22.6,176.54
YBR195C_mRNA,21.64,11.13,35.12,21.06,19.77,28.72,28.95,32.67,29.16,32.02,25.62,15.66,6.13,37.47,14.75,28.2,27.3,14.21,10.97,0,13.79,0,0,0,0,49.45,0,50.94,0
YNL073W_mRNA,16.57,42.55,17.35,16.1,17.89,24.7,18.64,15.72,17.54,11.73,41.35,16.6,25.77,10.43,53.58,16.61,15.96,13.07,21.86,51.83,23.23,9.7,0,0,0,0,0,0,0
YIR009W_mRNA,31.47,29.45,25.21,37.15,25.87,47.5,34.44,29.32,52.69,20.04,30.13,18.91,40.54,17.83,0,34.07,33.99,8.44,7.64,0,14.44,11.19,0,0,0,0,0,0,0
YLR116W_mRNA,28.23,15.07,15.35,42.23,17.85,22.68,17.23,18.12,21.32,21.38,15.42,17.4,19.36,14.36,16.65,50.93,31.89,25.67,21.8,8.73,52.3,68.73,74.35,59.81,0,0,0,38.34,94.99
YGR171C_mRNA,16.04,27.81,21.26,15.59,11.24,8.97,13.17,17.51,18.52,18.57,14.23,14.06,12.76,15.15,30.72,7.23,5.35,11.85,12.81,16.13,29.89,10.57,14.12,25.13,61.62,0,0,42.48,0
YOL116W_mRNA,7.84,30.25,5.54,20.35,9.76,11.71,6.43,7.1,9.05,9.08,18.57,7.85,19.98,7.4,12.03,35.35,8.73,37.02,30.96,10.51,26.96,0,0,0,0,0,0,9.22,0
YMR037C_mRNA,10.79,74.73,4.72,127.15,20.15,94.12,12.65,17.05,13.35,10.71,107.39,9.26,64.65,10.92,108.49,9.73,75.98,6.26,5,0,28.28,56.81,0,0,0,0,302.3,0,19.23
YKL062W_mRNA,5.1,58.95,9.22,87.57,13.99,96.35,19.09,18.82,19.65,12.81,110.57,15.34,103.87,13.66,52.1,19.95,111.14,16.11,12.43,0,9.76,107.56,19.59,15.67,0,0,0,0,0
YDR335W_mRNA,48.22,57.7,64.88,49.41,58.2,46.88,55.3,49.12,57.01,55.56,47.01,68.72,43.54,59.55,43.91,46,34.53,90.11,83.14,59.66,37.22,66.61,71.27,57.04,0,129.65,0,9.82,0
YNR049C_mRNA,8.31,28.99,5.87,24.37,7.76,49.87,14.78,12.1,8.4,12.03,64.26,8.32,0,1.96,25.62,22.49,72.49,14.67,15.1,16.71,0,0,0,38.08,191.54,0,0,0,130.53
YGR028W_mRNA,29.31,6.79,20.71,22.85,30.66,26.29,22.45,18.77,26.23,25.45,17.37,24.95,22.44,19.38,18.01,23.79,7.84,24.21,24.03,23.57,40.33,20.66,0,0,0,0,0,0,128.46
YHR091C_mRNA,11.7,7.72,22.44,19.47,20.6,7.47,18.29,22.7,14.95,19.35,25.66,27.61,6.37,22.09,23.02,12.06,7.8,17.8,19.84,26.88,7.66,5.87,25.65,20.53,0,20.62,0,64.9,0
YMR023C_mRNA,0,0,2.35,1.94,0.74,8.92,5.45,3.09,5.75,4.62,7.07,1,2.54,2.82,3.05,0,3.99,4.71,3.64,0,0,0,0,0,0,0,0,0,0
YMR164C_mRNA,0,13.31,1.36,11.19,2.69,12.88,2.76,4.48,5,2.5,18.73,0.72,16.49,1.36,24.27,2.6,19.21,13.6,10.44,0,3.31,5.06,11.07,8.86,0,0,0,0,53.95
YDR194C_mRNA,157.88,71.35,182.32,71.65,169.91,56.26,271.38,213.47,241.24,167.41,79.07,175.31,72.02,170.98,68.31,97.51,91.5,71.07,83.07,124.22,72.81,60.27,118.52,100.11,26.37,261.12,0,109.06,139.22
YPR134W_mRNA,3.89,18.09,6.42,7.61,11.63,0,11.71,4.53,8.99,10.14,0,7.8,0,7.35,6,10.53,2.61,45.84,35.39,0,13.39,0,59.46,47.58,0,16.01,0,0,0
YDL107W_mRNA,5.6,6.49,6.6,10.91,6.28,0,3.83,8.15,5.66,9.73,6.64,11.22,21.43,10.58,0,0,3.74,6.61,5.1,0,9.63,4.93,0,0,0,0,0,0,0
YDR208W_mRNA,21.02,38.81,23.11,67.98,28.27,66.77,23.01,24.21,23.46,27.99,62.87,23.16,56.99,19.19,70.74,26.54,46.66,41.48,44.83,56.36,22.5,61.47,10.76,8.61,0,0,0,39.58,166.02
YLR203C_mRNA,37.44,102.86,96.3,84.21,108.99,69.85,71.54,90.74,81.89,90.76,116.31,76.02,94.98,74.03,74.56,86.52,123.41,154.82,145.12,112.91,110.01,111.12,152.41,121.97,0,28.87,59.99,289.13,321.78
YKL194C_mRNA,49.34,31.13,24.83,17.45,19.27,13.39,30.07,31.77,33.02,33.76,13.27,38.19,11.43,32.83,3.44,38.44,19.46,29.28,36.88,63.14,30.86,19.72,0,13.81,68.93,0,0,0,0
YGL051W_mRNA,0,13.37,0,0,0,46.04,10.5,6.7,0,0,0,24.52,22.58,23.57,26.6,0,0,0,0,0,0,0,58.65,46.94,0,0,0,0,0
YAR033W_mRNA,0,13.37,16.28,26.25,18.65,0,10.5,6.7,31.03,18.89,54.75,8.16,11.98,0,26.6,24.24,20.59,54.26,41.89,0,48.42,33.9,58.65,46.94,0,0,0,0,0
YDR268W_mRNA,22.66,19.69,34.7,30.35,23.28,42.34,44.17,31.88,30.25,30.34,33.57,31.21,28.91,44.14,34.8,20.44,24.62,30.09,25.81,11.39,32.48,19.96,0,0,0,302.87,0,0,88.66
YPL097W_mRNA,22.94,37.15,24.32,31.24,18.86,47.93,15.69,16.03,16.55,14.61,29.86,14.93,20.45,16.25,42.21,16.55,10.72,24.4,27.2,36.9,47.35,36.31,0,0,0,0,0,89.09,0
YJL123C_mRNA,28.72,77.56,29.32,167.67,28.62,146.53,30.78,36.7,28.33,23.56,121.84,28.77,158.6,33.91,69.76,45.34,562.64,48.08,50.21,57.76,52.15,286.36,0,0,0,0,409.23,0,658.5
YKL098W_mRNA,30.75,49.91,17.39,50.95,22.98,50.59,22.71,23.27,32.84,27.59,58.35,35.42,35.33,42.11,37.8,19.41,22.63,10.88,30.8,98.92,14.1,65.04,70.58,56.48,0,0,0,0,0
YGL226W_mRNA,0,18.56,5.58,39.01,11.8,47.89,23.76,15.32,15.96,6.86,37.97,3.95,61.3,3.73,61.5,35.61,80.32,0,21.36,95.26,0,0,0,0,0,0,0,0,0
YBR255W_mRNA,8.15,7.52,3.84,18.98,6.09,16.99,8.47,7.27,6.11,4.72,21.17,4.08,12.43,5.38,14.96,7.35,13.03,18.6,14.81,0,11.21,11.44,0,0.68,0,0,0,0,0
YDR128W_mRNA,22.64,18.16,20.64,8.59,19.13,11.71,13.47,17.39,21.03,24.8,15.09,18.24,15,15.81,10.53,7.99,5.24,11.67,9.01,0,11.29,24.15,0,0,0,68.83,0,3.48,0
YHR151C_mRNA,1.99,27.64,12.68,56.17,9.68,47.56,7.09,12.76,17.26,12.69,42.42,9.98,38.05,13.18,54.96,5.39,2.66,30.71,23.67,0,6.86,14.01,38.23,30.62,0,8.2,0,7.04,0
YEL033W_mRNA,11464.9,422.89,5748.59,302.99,7367.75,393.74,6918.34,6945.27,6281.98,4574.33,373.42,4670.05,186.53,6802.34,235.36,5211.21,421.72,4665.58,8951.91,23571.97,2978.97,342.72,3143.91,17988.85,77759.62,4830.08,0,12971.69,0
YKR080W_mRNA,14.63,33.91,22.75,51.32,24.05,78.75,21.62,24.99,32.94,30.49,52.03,17.58,29.87,40.07,49.44,10.56,54.79,0,0,0,40.27,36.09,0,0,0,12.03,0,10.33,0
YMR228W_mRNA,29.1,0,38.85,9.46,21.75,4.84,30.97,29.49,40.14,43.06,30.69,38.86,0,30.54,14.91,11.67,12.99,11.44,32.38,104.03,40.79,17.11,0,9.9,49.69,0,0,11.42,0
YDL044C_mRNA,23.28,5.99,10.36,7.55,11.6,11.59,4.95,9.03,12.69,16.47,21.44,9.07,19.78,10.99,7.94,14,19.01,21.38,28.3,52,11.86,40.97,9.91,7.93,0,0,0,0,0
YMR097C_mRNA,10.8,31.27,14.63,21.03,17.15,16.14,14.77,18.34,16.37,21.88,38.38,5.41,10.33,11.47,12.43,12.18,10.83,9.56,12.3,21.71,6.19,0,0,0,0,0,0,0,0
YHR168W_mRNA,12.12,14.01,9.52,7.85,8.3,3.01,9.39,7.45,6.41,11.11,11.94,5.06,2.57,9.54,6.19,14.57,13.47,14.33,11.06,0,20.84,31.94,23.23,18.59,0,0,0,0,0
YDR277C_mRNA,19.95,46.15,4.18,43.11,9.11,19.85,6.07,9.03,10.88,7.7,41.97,6.66,42.35,0,40.78,18,32.55,0,0,0,5.08,15.59,0,0,0,9.12,0,0,0
YGR023W_mRNA,5.74,8.85,3.16,24.18,2.86,17.12,2.09,2.23,1.66,2.77,22.63,6.71,26.79,5.42,5.86,25.9,26.81,11.32,8.74,0,2.2,40.36,44.05,35.25,0,0,0,0,0
YGR257C_mRNA,27.06,18.8,19.76,18.44,19.21,12.13,25.91,17.33,17.18,21.93,28.85,33.88,6.9,15.33,49.85,12.2,25.32,28.75,22.2,0,18.62,14.29,0,0,0,0,370.4,0,16.93
YGL236C_mRNA,22.96,12.24,34.12,24.01,26.39,13.16,40.59,33.59,44.35,35.79,14.61,38.91,24.71,51.71,18.93,23.89,29.43,18.81,25.81,49.72,52.66,3.1,13.56,10.85,0,276,0,68.59,11.02
YNL063W_mRNA,6.12,7.1,7.93,2.98,8.01,32.06,10.05,16.04,9.72,4.43,14.52,7.67,11.73,7.23,0,0,8.19,0,0,0,10.53,5.4,0,0,0,0,0,0,0
YDR140W_mRNA,46.3,47.99,33.93,25.22,44.21,38.7,45.04,50.91,43.06,59.57,42.95,48.94,72.66,31.58,63.61,60.32,27.69,6.04,4.66,0,23.6,9.12,0,0,0,0,0,326.93,0
YOR160W_mRNA,51.44,38.63,39.74,40.6,38.89,21.36,35.02,37.38,29.01,30.48,36.7,35.95,28.87,31.64,14.63,37.77,38.22,53.85,50.32,38.49,27.44,31.47,109.72,97.05,36.77,39.36,0,0,0
YKL186C_mRNA,112.23,261.24,112.1,105.43,93.92,128.09,90.89,77.53,81.96,72.45,155,105.66,86.3,72.07,110.81,153.86,150.76,158.41,122.28,0,97.81,214.48,222.59,260.35,413.87,276.92,0,0,367
YKL186C_pre-mRNA,0,0,0,0,0,0,0,0,20.41,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGR158C_mRNA,62.11,33.94,46.48,57.07,27.3,54.74,28.99,47.5,44.29,39.13,56.42,42.08,79.42,32.78,50.61,9.89,63.65,30.14,26.59,14.69,46.09,19.35,0,0,0,0,0,12.9,0
YJL050W_mRNA,52.43,130.55,72.13,122.97,57.98,84.22,64.55,64.1,56.3,67.08,126.13,51.98,117.13,51.99,132.99,47.29,106.73,94.38,83.41,46.38,55.31,95.56,60.62,55.07,32.22,86.24,8.93,70.34,97.97
YAL034W-A_mRNA,15.26,35.45,6.29,7.45,2.85,5.72,11.48,8.14,6.61,2.21,18.13,7.64,14.64,1.8,23.5,27.53,28.13,8.99,6.94,0,4.37,0,0,11.66,58.62,0,0,0,167.61
YMR100W_mRNA,17.26,19.93,21.55,51.95,21.28,38.58,15.11,16.41,16.94,26.48,53.02,19.88,46.09,30.97,29.06,23.35,21.86,12.25,14.19,20.82,3.96,27.28,26.49,21.2,0,0,0,0,0
YBR119W_mRNA,0,71.7,16.98,23.44,8.98,25.7,12.21,7.99,9.91,7.95,40.75,30.94,26.32,3.24,26.4,0,41.38,4.05,3.12,0,15.74,96.89,0,0,0,0,0,0,0
YBR119W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL074C_mRNA,30.59,40.43,25.22,46.74,17.14,35.86,19.73,15.26,17.66,24.03,49.11,28.45,13.91,13.41,46.89,17.74,24.79,15.5,11.96,0,17.54,80.67,0,0,0,8.99,410.64,154.28,0
YPL070W_mRNA,8.25,19.06,9.33,24.04,17.27,19.67,18.51,10.89,13.34,15.29,33.15,9.09,16.79,17.15,30.32,10.42,19.8,9.78,13.66,26.55,13.25,40.57,31.84,25.56,0,40.73,0,58.28,0
YBR057C_mRNA,13.87,12.85,4.57,40.53,10.36,37.32,6.83,16.69,4.8,2.41,13.15,5.56,10.62,5.24,38.34,7.51,31.52,6.55,5.06,0,6.36,9.77,0,0,0,0,0,0,0
YOR298W_mRNA,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGR055W_mRNA,161.51,38.61,230.04,48.69,219.18,52.58,160.5,166.08,158.09,180.03,37.3,153.39,42.52,160.42,51.18,232.75,66.84,357.93,362.75,380.74,174.57,75.01,227.86,182.35,0,53.44,301.06,196.64,0
YHL036W_mRNA,10.58,14.68,4.99,6.17,7.12,3.16,2.32,4.11,3.05,3.68,5.01,7.42,0,2,0,7.63,0,0,0,0,7.28,0,0,0,0,0,0,0,0
YDR386W_mRNA,0,21.08,8.17,5.32,5.45,21.76,3.49,6.02,4.74,5.28,28.04,6.4,11.61,5.17,8.38,1.65,10.95,4.32,8.33,22.01,0,19.23,0,0,0,0,0,0,0
YGR206W_mRNA,9.24,0,2.18,18.33,6.91,28.13,25.29,8.97,10.67,8.03,11.15,4.63,0,0,14.45,8.34,25.17,0,0,0,0,0,0,0,0,0,0,0,0
YNR043W_mRNA,342.93,357.08,348.83,284.7,366.5,282,313.48,333.78,328.43,308.59,311.76,290.21,179.66,354,363.16,273.34,310.88,260.55,273.82,320.71,219.49,294.85,254.48,203.65,0,470.1,0,84.47,948.07
YMR004W_mRNA,24.52,66.14,34.66,49.65,41.99,33.53,41.37,31.73,30.67,36.08,24.17,25.58,49.42,27.02,68.89,33.18,39.53,30.48,29.61,24.65,14.06,25.14,23.5,18.81,0,8.4,0,108.22,76.58
YER042W_mRNA,46.98,54.71,19.92,87.4,42.13,98.83,29.56,31.91,32.55,34,78.36,28.23,72.3,37.72,87.03,46.58,145.24,5.52,4.26,0,43.1,99.82,125.38,172.01,360.96,19.32,0,0,0
YCL033C_mRNA,0,45.25,13.73,19.02,25.4,14.6,19.93,30.15,23.83,19.68,34.72,14.59,31.15,6.88,22.5,39.41,29.38,17.12,30.84,78.1,0,8.6,18.51,14.81,0,19.97,0,0,0
YHR023W_mRNA,17.47,44.39,14.19,47.82,16.88,51.9,18.13,17.88,15.13,18.13,46.83,17.19,54.22,11.95,35.85,18.47,21.21,12.15,13.8,19.38,6.91,13.71,0,0,0,24.77,61.48,0,7.49
YOR326W_mRNA,71.65,85.9,69.76,106.21,53.54,124.96,63.61,59.45,60.57,75.28,112,76.89,121.49,64.91,130.61,58.03,74.84,50.28,56.89,79.39,51.15,75.54,36.54,60.74,157.29,81.19,143.09,38.72,177.47
YKL129C_mRNA,25.94,26.79,24.44,24.26,20.38,23.94,23.98,24.12,27.88,30.03,23.19,23.29,29.51,24.07,30.05,25.01,26.17,56.22,50.07,28.77,30.77,21.94,55.02,49.54,27.48,3.68,0,6.32,83.53
YAL029C_mRNA,36.65,28.74,37.1,25.68,38.16,22.02,36.69,30.87,31.28,41.98,22.97,57.79,45.5,33.87,21.43,23.21,26.43,34.2,29.26,12.54,29.51,23.21,20.98,16.79,0,54.51,119.43,49.55,29.12
YMR109W_mRNA,65.91,80.44,74.9,76.08,67.36,56.22,61.79,52.86,69.67,68.18,78.86,61.16,66.43,66.37,69.6,55.08,62.54,49.39,49.66,50.67,45.57,69.64,18.62,29.81,74.47,11.96,165.06,88.98,54.33
YDR493W_mRNA,58.79,45.88,6.16,96.44,26.85,59.2,26.81,25.35,26.4,20.8,117.34,16.36,33.68,21.59,30.41,76.6,79.43,22.95,17.72,0,29.96,34.88,0,39.71,200.75,0,112.98,0,0
YGL122C_mRNA,65.88,129.21,34.33,199.82,46.99,205.42,38.23,42.61,33.42,37.56,158.15,25.99,142.29,37.71,116.23,55.82,267.64,33.05,25.51,0,48.07,228.03,0,0,0,0,170.45,0,87.27
YPL190C_mRNA,12.67,87.66,14.62,77.38,20.35,88.6,25.99,27.28,22.67,18.7,103.12,16.49,93.31,24.52,89.08,20.56,123.09,16.53,26.32,56.02,27.59,71.08,102.15,89.53,38.92,0,107.92,4.47,0
YML117W_mRNA,91.62,71.17,74.71,84.82,65.59,76.37,105.35,85.23,99.81,70.13,83.93,63.88,88.86,70.19,92.71,104.2,76.05,55.58,55.69,56.07,82.23,71.56,15.31,27.56,76.51,73.72,0,0,0
YNL124W_mRNA,4.68,37.9,10.47,54.62,12.24,31.43,14.72,13.62,16.88,14.9,36,12.89,53.66,11.05,10.76,8.44,48.43,19.35,14.94,0,8.05,61.73,0,0,0,0,459.93,0,146.26
YGR031C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR382C_mRNA,24.82,14.31,31.28,12.03,30.6,14.77,19.35,21.92,21.85,21.91,14.64,18.02,9.46,19.34,26.56,13.43,4.96,16.17,23.83,49.9,27.04,6.53,28.6,22.89,0,0,0,8.76,0
YMR080C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR086W_mRNA,16.02,18.52,13.21,79.8,14.22,80.65,14.25,11.27,6.36,8.7,59.21,4.01,28.04,3.78,42.96,3.61,61.46,4.74,7.31,16.11,6.89,17.6,0,0,0,8.24,0,0,237.67
YNL137C_mRNA,61.72,23.78,28.11,51.99,27.67,64.44,34.9,41.92,48.1,31.56,65.69,35.03,36.67,33.03,28.37,18.56,38.43,26.76,33.8,57.91,40.11,7.23,14.27,11.43,0,0,0,0,244.17
YPL126W_mRNA,130.03,111.42,154.04,111.69,138.35,84.78,116.22,122.33,118.69,137.66,121.29,135.82,119.55,99.42,64.38,129.57,136.01,114.41,121.16,144.43,146.28,125.96,76.1,68.52,38.06,30.56,263.81,122.43,30.87
YKR048C_mRNA,393.28,522.15,332.3,505.37,358.53,493.54,326.39,308.34,349.66,289.93,388.2,265.22,444.61,354.09,486.92,617.22,742.8,349.88,425.45,685.34,381.84,623.1,451.81,586.55,1128.06,183.3,897.05,610.97,803.74
YNL240C_mRNA,52.87,19.56,54.31,14.39,46.62,18.93,49.18,38.58,51.28,53.88,12.51,74.13,32.31,60.92,32.41,40.06,25.4,57.5,55.96,51.03,109.13,26.02,81.08,64.88,0,8.7,0,0,0
